AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,amount_to_balance_ratio,avg_txn_amount_account,txn_amount_account,mean,std,amount_zscore,diff_btwn_txn_times,avg_time_btwn_txns,amount_to_user_avg,unique_merchant_user,TransactionHour,TransactionDayOfTheWeek,is_night,unique_devices_per_account,unique_ips_per_account,unique_accounts_per_devices,merchant_avg_amount,merchant_amount_deviation,avg_loginAttempts,loginAttemps_excess,TransactionAmount_log
AC00140,154.71,Debit,San Diego,D000494,167.104.180.235,M030,Online,34,Doctor,157,1,1523.72,0.10153440264615546,150.40285714285713,7,150.40285714285713,76.00739168315269,0.05666742091476837,489,457.57142857142856,1.0286373739100703,7,16,0,0,7,7,5,317.32115384615383,-162.61115384615383,1.0,0.0,5.047995302853334
AC00098,1340.19,Credit,Austin,D000574,165.114.224.47,M012,Online,54,Engineer,30,1,8654.28,0.1548586364203608,642.514,5,642.514,568.888066345217,1.2263853669530675,401,438.6,2.085853382183112,5,17,4,0,5,5,7,409.3409523809524,930.8490476190477,1.0,0.0,7.201312558554734
AC00303,24.56,Debit,Mesa,D000428,16.131.3.140,M033,Branch,64,Doctor,69,1,9869.93,0.0024883661788888066,498.2416666666666,6,498.2416666666666,610.5499395599566,-0.7758278823318934,380,389.3333333333333,0.049293348274766266,6,17,4,0,6,6,6,324.457037037037,-299.897037037037,1.0,0.0,3.241028629509334
AC00373,568.07,Debit,Washington,D000018,8.243.4.138,M054,ATM,48,Doctor,115,1,10556.81,0.053810762910386764,222.35444444444445,9,222.35444444444445,217.33680038773412,1.590690370608156,433,506.8888888888889,2.5547948970362637,9,17,0,0,9,8,3,349.35592592592593,218.71407407407412,1.0,0.0,6.344003449406741
AC00438,9.61,Credit,San Diego,D000453,132.127.5.187,M043,Online,58,Doctor,179,1,12883.91,0.0007458915810495416,165.69125,8,165.69125,170.71193501146058,-0.914296062483983,500,431.25,0.05799944173274087,8,18,3,0,8,8,7,223.77833333333334,-214.16833333333335,1.375,-0.375,2.3617969526258915
AC00437,392.96,Debit,Kansas City,D000141,186.54.68.246,M022,Online,24,Student,100,1,791.65,0.4963809764416093,230.5425,4,230.5425,252.36446122952154,0.6435830909340432,349,483.5,1.7045013392324626,4,16,0,0,4,4,5,207.22117647058826,185.73882352941172,1.0,0.0,5.976249381301502
AC00106,716.93,Credit,Milwaukee,D000322,101.223.82.253,M052,Online,60,Retired,34,1,4064.02,0.1764090727899961,344.03,6,344.03,191.6299234462092,1.9459382610705553,416,466.3333333333333,2.083917100252885,6,16,3,0,6,6,3,295.00925925925924,421.9207407407407,1.0,0.0,6.576372071259257
AC00310,223.85,Debit,Kansas City,D000481,133.223.159.151,M009,ATM,53,Engineer,55,4,2929.91,0.07640166421494175,439.97714285714284,7,439.97714285714284,290.34133123585684,-0.7443898598149411,398,516.1428571428571,0.5087764299444127,7,16,0,0,7,7,4,350.868,-127.018,1.4285714285714286,2.571428571428571,5.415433513216716
AC00149,230.66,Debit,Houston,D000526,60.43.160.195,M049,Branch,21,Student,135,1,618.05,0.3732060512903487,369.68333333333334,6,369.68333333333334,387.8058009708812,-0.35848698752129304,587,551.1666666666666,0.6239394076011,6,18,0,0,6,6,4,270.90208333333334,-40.24208333333334,1.5,-0.5,5.4452707795042
AC00373,442.12,Debit,Los Angeles,D000645,168.36.49.167,M047,Online,19,Student,260,1,1375.8,0.32135484808838494,222.35444444444445,9,222.35444444444445,217.33680038773412,1.0111750755669933,318,506.8888888888889,1.9883569276280613,9,16,3,0,9,8,6,314.3939285714286,127.7260714285714,1.0,0.0,6.093840613724849
AC00425,644.17,Debit,San Antonio,D000178,165.38.56.205,M093,ATM,29,Engineer,72,1,1143.52,0.5633220232265286,355.30571428571426,7,355.30571428571426,189.08308754417487,1.5277108569892548,612,487.85714285714283,1.813002082713478,6,16,3,0,7,7,1,369.5830434782609,274.58695652173907,1.0,0.0,6.469513847959858
AC00010,508.68,Credit,Mesa,D000622,193.108.17.115,M048,Branch,51,Engineer,127,1,7708.41,0.0659902625833343,395.5242857142857,7,395.5242857142857,433.6667895538056,0.26092778375337156,496,501.0,1.2860904333127459,7,16,0,0,7,7,6,421.338076923077,87.34192307692302,1.0,0.0,6.233783077808233
AC00348,858.63,Credit,San Francisco,D000019,175.230.206.232,M002,Branch,27,Student,185,1,1872.96,0.4584347770374167,361.24,4,361.24,385.77345381281316,1.289331847704964,565,468.75,2.376896246262872,4,17,1,0,4,4,4,290.42709677419356,568.2029032258065,1.0,0.0,6.756502064112833
AC00011,25.36,Debit,Louisville,D000192,62.152.134.92,M007,ATM,57,Engineer,78,1,201.04,0.12614405093513728,348.3228571428572,7,348.3228571428572,305.3973512062761,-1.0575168902650918,475,470.85714285714283,0.07280601740585499,6,17,0,0,7,7,1,323.22620689655173,-297.8662068965517,1.5714285714285714,-0.5714285714285714,3.2718477096343066
AC00453,147.62,Debit,Charlotte,D000093,149.84.108.18,M028,Branch,71,Retired,133,1,2115.8,0.06977029965025049,263.41111111111115,9,263.41111111111115,153.76499564631447,-0.7530394718538562,429,560.3333333333334,0.560416754545071,9,17,4,0,9,9,2,312.6157575757576,-164.99575757575758,1.2222222222222223,-0.22222222222222232,5.001392712729324
AC00178,115.02,Debit,San Antonio,D000528,134.222.122.238,M004,Branch,37,Doctor,175,1,7643.66,0.015047765075892961,175.822,5,175.822,153.31266033827734,-0.39658825217593374,419,432.2,0.6541843455312759,5,16,0,0,5,5,3,265.2683870967742,-150.2483870967742,1.6,-0.6000000000000001,4.753762590037918
AC00265,383.37,Debit,Fort Worth,D000321,18.72.115.111,M066,Branch,30,Engineer,24,1,8901.93,0.043065941880019276,439.2888888888889,9,439.2888888888889,414.9203544189067,-0.13477017527183724,649,522.0,0.8727058883043303,8,17,1,0,9,9,7,351.43382352941177,31.936176470588236,1.0,0.0,5.951605630346094
AC00018,98.54,Credit,El Paso,D000528,34.125.226.63,M095,Online,20,Student,167,1,9383.43,0.010501490393171794,552.89,3,552.89,596.822852193178,-0.7612811713398285,450,529.6666666666666,0.17822713378791444,3,16,4,0,3,3,3,205.84,-107.3,2.3333333333333335,-1.3333333333333335,4.6005595734304086
AC00075,83.24,Credit,Fort Worth,D000607,21.28.32.1,M009,Branch,55,Doctor,164,1,1181.31,0.07046414573651286,218.37400000000002,5,218.37400000000002,248.7958364402427,-0.5431521762320862,384,460.6,0.381180909815271,5,18,0,0,5,5,1,350.868,-267.628,1.0,0.0,4.43366986782572
AC00464,196.16,Debit,Virginia Beach,D000164,204.34.243.93,M099,Branch,27,Engineer,146,1,9418.86,0.020826299573409094,337.77125,8,337.77125,476.57469899983744,-0.2971438691504022,618,425.875,0.580748065443699,7,16,4,0,8,8,5,259.5232,-63.36319999999998,1.0,0.0,5.284015581837177
AC00170,129.94,Debit,Las Vegas,D000647,111.226.226.202,M045,ATM,32,Engineer,235,1,7954.92,0.0163345451619878,247.32571428571433,7,247.32571428571433,420.1260819030855,-0.2794059196562636,671,507.0,0.5253800656161914,6,16,0,0,7,7,5,277.75619047619045,-147.81619047619046,1.5714285714285714,-0.5714285714285714,4.874739203012945
AC00235,306.9,Debit,Colorado Springs,D000078,96.115.67.230,M047,Online,46,Engineer,51,1,9418.08,0.03258625961979512,193.32857142857145,7,193.32857142857145,192.47532564189203,0.5900570797460692,339,487.0,1.5874528929283969,6,16,3,0,7,7,5,314.3939285714286,-7.493928571428626,1.0,0.0,5.729775054930455
AC00013,114.98,Debit,Seattle,D000182,115.218.48.83,M032,Online,59,Retired,80,1,6144.68,0.018712121705280013,203.91,8,203.91,150.54582235509372,-0.5907171558054932,368,432.875,0.5638762199009367,8,16,2,0,8,8,4,388.02500000000003,-273.045,1.0,0.0,4.7534177624482945
AC00397,756.59,Debit,Sacramento,D000028,174.61.77.54,M012,Branch,27,Student,17,1,420.65,1.798621181504814,264.8457142857143,7,264.8457142857143,261.3149537663407,1.8818069101165464,608,565.0,2.8567198153102615,7,16,0,0,7,7,4,409.3409523809524,347.24904761904764,1.0,0.0,6.63014234220714
AC00423,503.76,Debit,Los Angeles,D000518,216.151.64.40,M083,Online,22,Student,35,1,447.82,1.1249162609977224,506.3566666666666,6,506.3566666666666,711.8578000040924,-0.003647732267106868,342,496.0,0.9948718623894883,6,18,0,0,6,6,3,256.1554545454546,247.60454545454542,1.0,0.0,6.22408306878471
AC00154,143.03,Debit,San Antonio,D000469,197.162.55.147,M055,ATM,63,Retired,147,1,7981.45,0.017920302701890007,173.886,5,173.886,172.6220002780642,-0.17874894248876916,461,503.8,0.8225504065882245,5,16,0,0,5,5,7,305.23,-162.20000000000002,1.0,0.0,4.970021611210958
AC00068,1045.22,Debit,Columbus,D000400,77.7.223.184,M077,ATM,53,Retired,73,1,1829.9,0.5711896824963113,660.4975,4,660.4975,398.896644623224,0.9644666235871399,347,421.75,1.5824738170848491,4,16,2,0,4,4,3,315.785,729.435,1.0,0.0,6.952938947557457
AC00318,245.54,Debit,New York,D000536,44.197.126.59,M089,ATM,25,Student,180,1,985.06,0.24926400422309303,402.93600000000004,5,402.93600000000004,337.45556185963216,-0.4664199313611266,593,466.6,0.6093771715607441,5,16,1,0,5,5,4,323.84318181818185,-78.30318181818186,1.8,-0.8,5.507524252123373
AC00396,254.37,Credit,Dallas,D000477,143.212.47.226,M012,Online,51,Engineer,174,1,8849.26,0.028744776399382548,410.8375,8,410.8375,467.713901371035,-0.3345367745994685,563,499.875,0.6191499072017526,8,18,3,0,8,8,3,409.3409523809524,-154.97095238095238,1.125,-0.125,5.542713473895698
AC00121,213.76,Credit,Dallas,D000574,51.250.122.123,M009,ATM,78,Retired,282,1,3528.72,0.06057720646580063,147.365,2,147.365,93.89670947376165,0.7071067811865474,613,638.5,1.4505479591490515,2,17,2,0,2,2,7,350.868,-137.108,1.0,0.0,5.3695211255543684
AC00336,327.86,Debit,Fresno,D000655,188.124.181.12,M051,Online,40,Engineer,104,1,480.16,0.6828140619793402,531.6175000000001,4,531.6175000000001,440.65338520391134,-0.46239858092934366,632,538.75,0.6167216090516208,4,16,4,0,4,4,4,292.34043478260867,35.519565217391346,1.5,-0.5,5.79563212828608
AC00468,2.5,Debit,San Diego,D000673,44.73.3.217,M042,Online,47,Doctor,107,1,12145.27,0.00020584145103402394,111.38000000000001,4,111.38000000000001,121.1879485207447,-0.8984391709656028,471,533.0,0.022445681450888846,3,16,4,0,4,4,6,304.1444827586207,-301.6444827586207,2.0,-1.0,1.252762968495368
AC00282,300.08,Credit,Austin,D000266,85.240.254.83,M040,Online,68,Doctor,47,1,13546.75,0.022151438536918446,297.63,6,297.63,343.14311387524594,0.007139878088565453,391,473.8333333333333,1.0082316970735477,5,17,0,0,5,6,3,291.15999999999997,8.920000000000016,1.3333333333333333,-0.33333333333333326,5.707376010166331
AC00498,56.98,Credit,Oklahoma City,D000256,101.90.40.193,M086,ATM,43,Engineer,122,2,5688.37,0.010016929278510363,381.3775,8,381.3775,423.1716944270797,-0.7665860081667152,307,461.125,0.1494057724957555,8,16,0,0,8,8,5,393.59476190476187,-336.61476190476185,1.125,0.875,4.06009812349351
AC00085,407.65,Debit,Boston,D000544,98.255.160.110,M041,Online,26,Engineer,62,1,8346.64,0.0488400122684098,282.61833333333334,6,282.61833333333334,254.08378117594728,0.49208834223104164,485,506.0,1.4424046564565873,5,16,4,0,6,6,3,258.3655,149.28449999999998,1.0,0.0,6.0128590439621385
AC00092,115.83,Debit,Fresno,D000663,124.6.134.78,M086,Branch,39,Engineer,167,1,6481.04,0.017872131633194673,289.7,8,289.7,282.60396150291814,-0.6152426139935927,531,466.375,0.39982740766309977,8,17,0,0,8,8,9,393.59476190476187,-277.7647619047619,1.0,0.0,4.760719886729057
AC00295,53.57,Debit,Houston,D000489,45.64.74.86,M025,ATM,69,Retired,121,1,1651.33,0.03244051764335415,249.90166666666667,6,249.90166666666667,140.86512619050418,-1.3937563680676384,445,426.0,0.21436431663120828,6,16,2,0,6,6,5,269.83612903225804,-216.26612903225805,1.1666666666666667,-0.16666666666666674,3.9994842811981406
AC00358,63.34,Credit,Detroit,D000434,69.82.61.135,M028,Online,46,Doctor,165,1,11174.94,0.005668039380972068,450.05375,8,450.05375,563.8533185384172,-0.6858410463955652,352,467.125,0.14073874509433598,8,16,4,0,8,8,6,312.6157575757576,-249.27575757575758,2.0,-1.0,4.16418152181088
AC00311,317.87,Debit,Detroit,D000314,79.227.202.117,M076,Online,27,Student,91,1,145.5,2.1846735395189003,291.2816666666667,6,291.2816666666667,229.57306962417582,0.11581642993605445,531,513.3333333333334,1.091280490247126,6,17,0,0,6,6,3,331.9038095238095,-14.03380952380951,1.0,0.0,5.7647834962136
AC00066,331.65,Debit,Portland,D000037,26.240.219.199,M006,Online,41,Engineer,61,1,4172.57,0.07948338793597232,215.76749999999998,4,215.76749999999998,145.74584416602303,0.7950998579966033,436,519.5,1.537071152977163,4,17,4,0,4,4,8,383.873125,-52.22312500000004,1.0,0.0,5.807090886187896
AC00340,5.04,Debit,Washington,D000021,63.67.150.226,M001,ATM,56,Retired,41,1,5558.36,0.0009067422764988235,256.57666666666665,3,256.57666666666665,223.56565530808467,-1.12511318574419,342,445.0,0.01964325152975719,3,16,0,0,3,3,2,260.0025,-254.9625,2.0,-1.0,1.7984040119467235
AC00284,214.54,Credit,Detroit,D000112,195.226.203.234,M026,Online,70,Doctor,247,1,11151.53,0.019238615687712804,441.66875,8,441.66875,338.6588489252232,-0.6706712395699149,457,481.0,0.48574865212899937,7,17,4,0,8,8,6,308.1144444444444,-93.57444444444442,1.0,0.0,5.373146507168686
AC00208,598.81,Debit,Philadelphia,D000042,92.214.76.157,M081,Branch,57,Doctor,158,1,1415.52,0.423031818695603,617.7099999999999,4,617.7099999999999,447.4228783451586,-0.042241916796708405,426,387.75,0.9694031179679785,4,16,0,0,4,4,5,441.5117391304348,157.29826086956513,1.0,0.0,6.396612938400003
AC00176,841.28,Debit,Tucson,D000276,101.223.82.253,M083,Online,26,Student,80,1,1103.64,0.7622775542749446,294.71,8,294.71,305.95987155180984,1.7864107382050796,452,470.375,2.85460282990058,8,17,2,0,8,8,3,256.1554545454546,585.1245454545453,1.0,0.0,6.73611250053033
AC00053,38.15,Debit,Mesa,D000687,77.21.150.75,M005,Online,26,Student,108,1,303.68,0.12562565858798735,100.47285714285715,7,100.47285714285715,71.64700708200952,-0.8698598822351415,423,507.42857142857144,0.3797045399610413,7,16,3,0,7,7,4,346.8728125,-308.72281250000003,1.0,0.0,3.667400422436812
AC00320,1036.66,Debit,San Antonio,D000015,53.218.177.171,M062,Branch,58,Doctor,144,1,5541.57,0.18706972933663207,335.65200000000004,5,335.65200000000004,409.0788390640611,1.7136256707969761,481,572.0,3.0884964189100614,5,16,1,0,5,5,4,240.8886206896552,795.7713793103449,1.0,0.0,6.944723457082125
AC00382,124.72,Debit,Oklahoma City,D000118,147.234.20.46,M004,Branch,33,Engineer,105,1,6309.8,0.019766078164125647,387.865,6,387.865,513.2871477350665,-0.5126662554501022,489,520.8333333333334,0.3215551802817991,6,17,0,0,6,6,2,265.2683870967742,-140.54838709677418,1.0,0.0,4.834057211929367
AC00384,302.45,Credit,San Antonio,D000052,203.99.96.114,M059,Branch,78,Retired,40,1,5133.61,0.058915655844522664,366.03285714285715,7,366.03285714285715,274.969149282502,-0.23123633072571514,405,465.42857142857144,0.8262919410045155,7,17,0,0,7,7,4,256.05111111111114,46.39888888888885,1.0,0.0,5.7152168522818645
AC00203,208.04,Debit,Louisville,D000339,65.27.212.129,M055,Online,47,Engineer,273,1,9344.98,0.022262219929844687,456.87999999999994,6,456.87999999999994,360.79558866482836,-0.6896980113334122,349,463.6666666666667,0.4553493258623709,6,17,0,0,6,5,4,305.23,-97.19000000000003,1.0,0.0,5.342525621212357
AC00498,5.77,Credit,Los Angeles,D000236,85.240.254.83,M098,Branch,23,Student,254,1,1117.97,0.005161140281045108,381.3775,8,381.3775,423.1716944270797,-0.8876007184472121,352,461.125,0.01512936657249051,8,17,4,0,8,8,5,266.20272727272726,-260.4327272727273,1.125,-0.125,1.9125010869241836
AC00349,381.33,Debit,Albuquerque,D000635,62.251.170.72,M034,ATM,56,Doctor,75,1,11835.35,0.032219579480116764,173.015,6,173.015,148.19193240524262,1.4057108009790038,440,458.3333333333333,2.20402855243765,6,16,0,0,6,6,4,360.0852380952381,21.2447619047619,1.0,0.0,5.94628411002744
AC00177,16.16,Debit,Milwaukee,D000465,161.177.41.214,M065,ATM,50,Doctor,124,1,14401.17,0.0011221310490744849,328.1222222222222,9,328.1222222222222,231.34371548508605,-1.3484793462752755,384,440.44444444444446,0.04924994074023907,9,16,0,0,9,9,2,240.50181818181818,-224.34181818181818,1.0,0.0,2.8425810940598164
AC00284,486.08,Debit,Oklahoma City,D000170,138.87.180.254,M060,Online,18,Student,68,1,1748.69,0.2779680789619658,441.66875,8,441.66875,338.6588489252232,0.13113860789683993,502,481.0,1.1005532992768903,7,17,1,0,8,8,3,333.30766666666665,152.77233333333334,1.0,0.0,6.188428380638807
AC00272,336.39,Debit,San Antonio,D000426,203.99.96.114,M003,Branch,21,Student,18,1,1000.46,0.33623533174739617,292.73,8,292.73,234.49997228144827,0.18618339087733016,657,476.625,1.1491476787483346,8,16,0,0,8,8,3,214.01692307692306,122.37307692307692,1.75,-0.75,5.82123953126126
AC00405,997.43,Debit,Seattle,D000661,100.4.40.132,M067,Online,69,Doctor,118,1,6810.05,0.14646441656081818,427.675,6,427.675,309.2498545674678,1.8423775842898535,347,524.3333333333334,2.332214882796516,6,16,2,0,6,6,4,346.5332,650.8968,1.0,0.0,6.906184045240652
AC00385,234.57,Debit,Chicago,D000553,45.182.28.148,M045,Online,23,Student,120,1,263.98,0.888590044700356,591.6,7,591.6,490.3820127546822,-0.7280650405474952,429,449.7142857142857,0.3965010141987829,7,16,4,0,7,7,5,277.75619047619045,-43.18619047619046,1.0,0.0,5.462008109204515
AC00403,6.0,Debit,Chicago,D000556,18.72.115.111,M090,Online,30,Doctor,246,1,5442.76,0.0011023818797815813,122.57124999999999,8,122.57124999999999,126.41802475884747,-0.9221094082301081,377,456.625,0.04895112026678361,7,18,0,0,8,8,3,175.5325,-169.5325,1.0,0.0,1.9459101490553132
AC00114,1049.92,Debit,Detroit,D000522,121.67.144.20,M052,ATM,80,Retired,21,1,2037.85,0.5152096572367937,317.3228571428572,7,317.3228571428572,362.2023884383926,2.0226181997741057,377,458.0,3.308680658725228,7,16,0,0,7,7,3,295.00925925925924,754.9107407407408,1.0,0.0,6.957421249996957
AC00163,227.14,Debit,Charlotte,D000439,197.162.55.147,M057,ATM,18,Student,294,1,341.94,0.6642685851318945,307.955,2,307.955,114.28966904318168,-0.7071067811865475,489,408.5,0.7375752950918154,2,17,0,0,2,2,3,243.34148148148148,-16.201481481481494,1.0,0.0,5.429959475599752
AC00108,233.74,Credit,Oklahoma City,D000600,96.115.67.230,M030,Online,66,Retired,17,1,1066.59,0.2191470011907106,320.06,6,320.06,265.0999832516026,-0.3256129968068497,376,430.5,0.7303005686433794,6,16,1,0,6,6,3,317.32115384615383,-83.58115384615382,1.5,-0.5,5.458478518671978
AC00397,113.02,Credit,Jacksonville,D000369,33.212.169.157,M019,Branch,69,Retired,166,1,6077.96,0.018595054919742806,264.8457142857143,7,264.8457142857143,261.3149537663407,-0.5810066056207097,405,565.0,0.4267390178648485,7,16,0,0,7,7,5,210.08133333333336,-97.06133333333337,1.0,0.0,4.736373871603436
AC00434,45.85,Debit,Los Angeles,D000241,163.129.70.210,M085,ATM,20,Student,92,1,1659.15,0.027634632191182232,257.0142857142857,7,257.0142857142857,345.62075279401955,-0.6109710832096179,626,503.7142857142857,0.1783947529320216,7,17,3,0,7,7,4,326.4096,-280.5596,1.0,0.0,3.846951008684431
AC00385,973.39,Debit,Sacramento,D000292,202.194.199.70,M026,Branch,77,Retired,296,1,2042.22,0.4766332716357689,591.6,7,591.6,490.3820127546822,0.7785562889130554,431,449.7142857142857,1.6453515889114265,7,17,2,0,7,7,4,308.1144444444444,665.2755555555556,1.0,0.0,6.881811634177191
AC00161,514.95,Debit,New York,D000109,23.92.205.75,M056,Online,41,Doctor,142,5,421.93,1.2204631099945489,491.47499999999997,4,491.47499999999997,497.539802394408,0.0471821548487714,570,459.5,1.0477643827254695,4,18,3,0,4,4,3,283.3940909090909,231.55590909090915,2.0,3.0,6.246009861561723
AC00333,415.5,Debit,Memphis,D000330,140.212.253.222,M077,ATM,66,Doctor,141,1,10113.66,0.0410830500530965,178.84666666666666,3,178.84666666666666,213.15812964401178,1.1102242908987807,464,445.6666666666667,2.3232191448913406,3,16,4,0,3,3,3,315.785,99.71499999999997,2.3333333333333335,-1.3333333333333335,6.031886461606898
AC00279,265.76,Debit,Philadelphia,D000158,3.157.63.220,M049,Online,54,Retired,92,1,4446.17,0.05977279321303504,235.88888888888889,9,235.88888888888889,303.0908118223169,0.09855498730401192,636,562.7777777777778,1.1266321243523316,9,17,0,0,9,8,4,270.90208333333334,-5.142083333333346,1.3333333333333333,-0.33333333333333326,5.586349377764106
AC00072,69.4,Debit,Virginia Beach,D000413,216.151.64.40,M073,Online,80,Retired,113,1,6452.77,0.01075507107800216,322.255,4,322.255,295.6188254605357,-0.8553413322243087,468,480.0,0.21535740329862998,4,18,0,0,4,4,7,333.0779166666667,-263.67791666666665,1.0,0.0,4.254193263163997
AC00242,332.93,Credit,Albuquerque,D000548,113.115.81.178,M039,Branch,35,Engineer,293,1,2788.2,0.11940678573990389,145.5211111111111,9,145.5211111111111,141.20693267722768,1.3271932569859735,349,506.22222222222223,2.287846742358879,9,16,0,0,9,9,9,248.334,84.596,1.0,0.0,5.810931390173244
