AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,amount_to_balance_ratio,avg_txn_amount_account,txn_amount_account,mean,std,amount_zscore,diff_btwn_txn_times,avg_time_btwn_txns,amount_to_user_avg,unique_merchant_user,TransactionHour,TransactionDayOfTheWeek,is_night,unique_devices_per_account,unique_ips_per_account,unique_accounts_per_devices,merchant_avg_amount,merchant_amount_deviation,avg_loginAttempts,loginAttemps_excess,TransactionAmount_log,AnomalyFlag,AnomalyScore
AC00030,363.84,Debit,Columbus,D000069,26.240.219.199,M048,Online,73,Retired,118,3,5415.64,0.0671831953379471,329.96666666666664,9,329.96666666666664,133.2458016224151,0.2542168902951389,381,478.77777777777777,1.102656834023639,9,17,3,0,9,9,5,421.338076923077,-57.49807692307701,1.2222222222222223,1.7777777777777777,5.899458901311958,0,-0.028742280676186394
AC00096,535.4,Debit,San Diego,D000453,49.29.37.185,M023,Branch,23,Student,110,1,651.84,0.821367206676485,294.1,3,294.1,210.15947183032225,1.1481757062789917,541,531.0,1.8204692281536892,3,18,4,0,3,3,7,260.2877777777778,275.11222222222216,1.0,0.0,6.284880151407523,0,-0.052316552627665214
AC00423,44.52,Debit,El Paso,D000618,89.21.156.229,M081,Online,28,Student,205,1,314.28,0.1416571210385643,506.3566666666666,6,506.3566666666666,711.8578000040924,-0.6487765768163412,586,496.0,0.0879222155661029,6,18,1,0,6,6,5,441.5117391304348,-396.9917391304349,1.0,0.0,3.818151789818076,0,-0.045132658470497466
AC00350,319.27,Credit,Omaha,D000457,214.67.148.245,M068,Online,54,Retired,59,1,5504.01,0.0580067986795082,907.92,2,907.92,832.4768134909224,-0.7071067811865475,472,543.5,0.3516499251035333,2,16,3,0,2,2,2,302.5021875,16.76781249999999,1.0,0.0,5.76916439003684,1,0.005240778196904938
AC00062,74.86,Debit,Nashville,D000115,161.168.126.136,M028,Branch,70,Doctor,125,1,6921.48,0.0108156059108745,229.94000000000003,3,229.94000000000003,215.98397463700863,-0.7180162336610099,447,466.3333333333333,0.325563190397495,3,17,0,0,3,3,3,312.6157575757576,-237.7557575757576,1.0,0.0,4.3288895362607525,0,-0.06704411738179683
AC00356,265.44,Debit,San Antonio,D000341,10.223.224.50,M090,ATM,30,Engineer,169,1,9700.77,0.0273627763569283,322.90875,8,322.90875,295.42328592993965,-0.1945301969650044,656,545.125,0.8220278948774228,7,16,1,0,8,8,1,175.5325,89.9075,1.0,0.0,5.585149077544979,0,-0.07123568080800435
AC00263,675.37,Credit,Jacksonville,D000508,10.223.224.50,M001,Online,56,Retired,31,1,4704.91,0.1435457851478561,310.168,5,310.168,261.43091041420485,1.3969350426901803,310,456.2,2.177432875087049,5,16,4,0,5,5,2,260.0025,415.3675,1.0,0.0,6.516740263586657,0,-0.028922053463213526
AC00456,334.79,Credit,Denver,D000673,6.44.165.160,M097,Branch,69,Doctor,292,1,624.09,0.5364450640132032,280.9636363636364,11,280.9636363636364,308.0160382925775,0.17475182115431,349,528.9090909090909,1.1915776871804826,11,17,0,0,11,11,6,300.9611538461538,33.8288461538462,1.4545454545454546,-0.4545454545454546,5.816485964569286,0,-0.023886352151697265
AC00216,319.85,Debit,Denver,D000589,219.31.152.129,M083,ATM,60,Doctor,148,1,711.66,0.4494421493409775,269.406,5,269.406,223.28949870067785,0.225912997671336,466,505.4,1.1872415610639704,5,16,2,0,5,5,7,256.1554545454546,63.69454545454545,1.8,-0.8,5.770973724196525,0,-0.06757351537784262
AC00398,175.07,Debit,Colorado Springs,D000379,147.125.143.41,M091,Branch,26,Student,169,1,1040.25,0.1682960826724345,408.5971428571429,7,408.5971428571429,353.3688792519929,-0.6608593924611313,426,434.0,0.4284660405988433,6,17,0,0,7,7,4,287.6629032258064,-112.59290322580642,1.0,0.0,5.170881643238353,0,-0.09088935235265555
AC00376,308.42,Debit,Nashville,D000276,76.0.164.168,M077,Branch,75,Retired,39,1,5427.81,0.056822180584803,208.4766666666667,3,208.4766666666667,102.41346314490754,0.9758808096541062,551,585.0,1.4793981740562492,3,16,1,0,3,3,3,315.785,-7.365000000000009,1.0,0.0,5.734699577290923,0,-0.05176451779526775
AC00231,284.89,Debit,Atlanta,D000039,43.98.242.106,M042,Online,53,Doctor,115,1,9738.6,0.0292536914956975,317.454,5,317.454,279.57098504673195,-0.1164784678730403,321,470.2,0.8974213586850378,5,17,0,0,5,5,6,304.1444827586207,-19.254482758620725,1.0,0.0,5.655607121451769,0,-0.09829582204274051
AC00183,637.34,Debit,Indianapolis,D000304,150.83.4.238,M018,ATM,51,Retired,278,1,5183.5,0.1229555319764637,272.6616666666667,6,272.6616666666667,229.196531598248,1.5911162825647274,429,516.5,2.337475626081163,6,16,4,0,6,6,5,374.7344444444444,262.6055555555556,1.0,0.0,6.45887105675633,0,-0.06869470650061049
AC00071,435.08,Debit,San Francisco,D000513,109.211.212.135,M038,Online,55,Engineer,78,1,2103.41,0.2068450753776011,506.265,8,506.265,509.07092489301385,-0.1398331676769012,468,501.25,0.8593918204892694,8,16,0,0,8,8,4,336.8874193548387,98.19258064516129,2.0,-1.0,6.077825712756026,0,-0.04684525638540199
AC00030,356.1,Credit,Fort Worth,D000441,167.164.55.0,M043,Branch,26,Student,187,1,868.35,0.4100880981171187,329.96666666666664,9,329.96666666666664,133.2458016224151,0.1961287561418906,375,478.77777777777777,1.079199919183756,9,16,2,0,9,9,8,223.7783333333333,132.3216666666667,1.2222222222222223,-0.2222222222222223,5.878015854600402,0,-0.02879850457787253
AC00480,1087.9,Debit,Boston,D000549,112.86.148.212,M053,ATM,78,Retired,103,1,2513.51,0.4328210351261781,300.8636363636364,11,300.8636363636364,322.54377043349416,2.440091658191377,587,576.6363636363636,3.6159238555673054,10,18,0,0,10,11,5,305.6141666666667,782.2858333333334,1.0,0.0,6.992923291352016,1,0.024574765969911816
AC00416,28.73,Debit,Kansas City,D000384,93.52.44.101,M016,ATM,53,Engineer,185,1,2712.96,0.0105899091766926,508.776,5,508.776,527.823964101669,-0.909481252555509,369,516.0,0.0564688585939588,5,16,1,0,5,5,6,319.1859090909091,-290.4559090909091,1.0,0.0,3.3921566370100065,0,-0.0650583073446015
AC00460,26.5,Debit,Indianapolis,D000175,9.230.41.239,M063,Online,48,Engineer,179,1,4854.83,0.005458481553422,464.195,12,464.195,463.109979996898,-0.945121070383609,634,503.1666666666667,0.0570880772089315,10,16,2,0,12,12,4,152.4961904761905,-125.99619047619048,1.1666666666666667,-0.1666666666666667,3.3141860046725258,0,-0.02233344923784447
AC00470,470.96,Credit,Indianapolis,D000600,106.244.1.47,M036,Online,69,Doctor,124,2,12991.03,0.0362527066752982,426.27,4,426.27,272.63706167724155,0.1639175529734316,604,581.5,1.1048396556173317,4,16,4,0,4,4,3,361.6628,109.29719999999998,1.25,0.75,6.156894236231718,0,-0.014183894526930418
AC00426,303.97,Debit,Fort Worth,D000215,7.146.35.122,M056,Online,24,Student,77,5,1590.88,0.191070351000704,249.02666666666664,6,249.02666666666664,220.02999001651267,0.2497083844307316,640,500.8333333333333,1.22063232853242,5,16,3,0,6,6,6,283.3940909090909,20.575909090909136,1.6666666666666667,3.333333333333333,5.720213411113948,0,-0.01966414709665265
AC00150,195.8,Debit,Raleigh,D000511,82.75.200.117,M052,Online,39,Doctor,186,1,12027.68,0.0162791161720298,290.08,7,290.08,344.2913847794239,-0.2738378134567673,614,591.1428571428571,0.6749862107004965,7,17,1,0,6,7,3,295.00925925925924,-99.20925925925924,1.4285714285714286,-0.4285714285714286,5.282187984618153,0,-0.06982217795694895
AC00434,188.7,Debit,New York,D000501,55.139.104.163,M099,Branch,54,Retired,123,1,5077.06,0.0371671794306153,257.0142857142857,7,257.0142857142857,345.62075279401955,-0.1976567817818484,632,503.7142857142857,0.7342004335501084,7,16,4,0,7,7,7,259.5232,-70.82319999999999,1.0,0.0,5.245443876940969,0,-0.0744084814516856
AC00119,54.61,Debit,Milwaukee,D000079,39.163.103.27,M043,ATM,58,Engineer,160,1,7135.64,0.0076531327253056,273.21166666666664,6,273.21166666666664,271.4811175324476,-0.8052186783876016,335,393.0,0.1998816546389551,6,16,0,0,6,6,6,223.7783333333333,-169.16833333333335,1.0,0.0,4.018363041199472,0,-0.08539451673680232
AC00075,83.24,Credit,Fort Worth,D000607,21.28.32.1,M009,Branch,55,Doctor,164,1,1181.31,0.0704641457365128,218.374,5,218.374,248.7958364402427,-0.5431521762320862,384,460.6,0.381180909815271,5,18,0,0,5,5,1,350.868,-267.628,1.0,0.0,4.43366986782572,0,-0.04983620850444892
AC00152,29.92,Credit,Denver,D000672,167.95.191.52,M010,Online,68,Doctor,63,1,7855.01,0.0038090339795875,242.4675,4,242.4675,260.31577943912663,-0.8164987172808057,307,516.5,0.1233979811727345,4,16,0,0,4,4,4,320.08894736842103,-290.168947368421,1.0,0.0,3.4314032237192214,0,-0.04956793713441093
AC00018,1228.81,Debit,San Francisco,D000381,63.191.171.41,M034,ATM,26,Student,254,1,1821.0,0.6747995606809445,552.89,3,552.89,596.822852193178,1.132530360585489,622,529.6666666666666,2.222521658919496,3,16,0,0,3,3,4,360.0852380952381,868.7247619047619,2.333333333333333,-1.3333333333333337,7.11461496488979,1,0.005530087985730514
AC00426,98.41,Debit,Sacramento,D000187,181.223.246.123,M052,Online,27,Student,48,1,912.71,0.1078217615672009,249.02666666666664,6,249.02666666666664,220.02999001651267,-0.6845278984713096,510,500.8333333333333,0.3951785618675376,5,17,0,0,6,6,6,295.00925925925924,-196.59925925925924,1.6666666666666667,-0.6666666666666667,4.599252712224054,0,-0.08026155316199834
AC00158,245.93,Debit,Fresno,D000096,219.98.242.240,M054,Branch,54,Engineer,172,1,7986.63,0.0307927123204655,336.3742857142857,7,336.3742857142857,227.67804643524903,-0.3972464061879052,516,450.4285714285714,0.7311200958116385,6,18,1,0,7,7,4,349.355925925926,-103.42592592592592,1.0,0.0,5.509104895652662,0,-0.09014977857144219
AC00381,391.96,Debit,Nashville,D000452,121.67.144.20,M032,ATM,64,Retired,79,1,2174.16,0.1802811200647606,296.90000000000003,3,296.90000000000003,240.5177390547317,0.3952307234119156,503,435.3333333333333,1.3201751431458402,3,16,0,0,3,3,4,388.025,3.9349999999999454,1.0,0.0,5.973707825518723,0,-0.07584254403749308
AC00455,116.27,Debit,Portland,D000351,200.164.13.160,M011,Online,57,Engineer,94,1,8726.92,0.0133231426436818,304.6228571428572,7,304.6228571428572,240.29788053679576,-0.783830705131898,341,481.0,0.3816850813183514,7,18,1,0,6,7,2,184.53192307692308,-68.26192307692308,1.0,0.0,4.764478968472973,0,-0.06889930326976262
AC00460,47.1,Credit,Washington,D000545,21.190.11.223,M021,Branch,42,Doctor,178,1,6308.07,0.0074666260837308,464.195,12,464.195,463.109979996898,-0.9006391959050283,489,503.1666666666667,0.101465978737384,10,17,0,0,12,12,5,233.2088,-186.1088,1.1666666666666667,-0.1666666666666667,3.873282177111716,1,0.0003984322234900084
AC00083,2.03,Credit,Detroit,D000271,112.86.148.212,M012,ATM,33,Engineer,28,1,3012.31,0.0006739014244881,458.8966666666667,6,458.8966666666667,573.7084375069505,-0.796339458858197,307,427.1666666666667,0.0044236538363756,6,16,0,0,6,6,5,409.3409523809524,-407.3109523809524,1.5,-0.5,1.1085626195212777,0,-0.011457727567944165
AC00063,27.94,Debit,Atlanta,D000003,141.201.46.191,M093,Branch,79,Retired,120,1,1893.44,0.0147562109176947,319.272,10,319.272,315.4591707618876,-0.9235172947940732,366,485.7,0.0875115888646671,10,18,4,0,10,10,2,369.5830434782609,-341.6430434782609,1.2,-0.1999999999999999,3.365224721203338,0,-0.03169987425300874
AC00390,142.58,Debit,San Antonio,D000647,139.23.212.102,M048,ATM,33,Engineer,145,1,7844.23,0.0181764175706219,161.08142857142855,7,161.08142857142855,191.6442458853184,-0.0965404856585153,503,516.7142857142857,0.8851423858385733,7,16,0,0,7,7,5,421.338076923077,-278.75807692307694,1.0,0.0,4.9668923711483375,0,-0.08589432266192715
AC00080,63.76,Debit,San Antonio,D000211,134.222.122.238,M002,ATM,69,Retired,100,1,4980.26,0.0128025444454707,373.06166666666667,6,373.06166666666667,377.4029664651123,-0.8195528232427367,495,481.1666666666667,0.1709100818899467,6,17,1,0,6,6,7,290.4270967741936,-226.6670967741936,1.0,0.0,4.170688128809434,0,-0.08539173598021715
AC00202,173.5,Debit,Nashville,D000235,32.13.122.242,M052,ATM,21,Student,282,1,1306.91,0.1327558898470437,310.1766666666667,12,310.1766666666667,201.27868203668325,-0.6790419396812089,377,446.6666666666667,0.5593586450732378,12,17,0,0,12,12,5,295.00925925925924,-121.50925925925924,1.0,0.0,5.161924741642482,0,-0.027048084214392698
AC00260,97.22,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,77,Retired,55,1,6647.73,0.0146245410087353,130.25,4,130.25,79.80161025944275,-0.4139014224476959,622,449.25,0.7464107485604606,4,17,0,0,4,4,4,152.4961904761905,-55.27619047619049,1.5,-0.5,4.5872098606110985,0,-0.043828991675618656
AC00316,22.63,Debit,Kansas City,D000488,165.114.224.47,M052,Online,53,Engineer,112,1,4438.03,0.005099109289482,572.9266666666666,6,572.9266666666666,460.0686693817202,-1.1961185433604995,622,457.3333333333333,0.0394989469274718,6,17,0,0,6,6,3,295.00925925925924,-272.37925925925924,1.5,-0.5,3.1625170911988163,0,-0.052017512131600996
AC00010,7.56,Debit,Milwaukee,D000358,205.45.234.42,M070,ATM,40,Doctor,145,1,8528.72,0.0008864167190387,395.5242857142857,7,395.5242857142857,433.6667895538056,-0.8946137796566285,636,501.0,0.0191138705587881,7,16,0,0,7,7,3,261.320625,-253.760625,1.0,0.0,2.1471001901536506,0,-0.06042019627753542
AC00149,1092.73,Debit,Columbus,D000688,56.89.80.133,M064,Branch,58,Retired,11,1,1390.98,0.785582826496427,369.6833333333333,6,369.6833333333333,387.8058009708812,1.8644555209243951,650,551.1666666666666,2.9558541093728867,6,17,0,0,6,6,3,323.9093103448276,768.8206896551725,1.5,-0.5,6.9973491517903526,0,-0.021696450912075782
AC00431,222.66,Debit,Detroit,D000106,35.67.21.23,M038,Online,39,Doctor,88,1,14466.38,0.015391549233464,392.92142857142863,7,392.92142857142863,384.6155872395437,-0.4426794810720647,494,568.8571428571429,0.5666781799341924,7,16,2,0,7,7,3,336.8874193548387,-114.2274193548387,1.0,0.0,5.410127041600043,0,-0.06989642884185387
AC00303,161.31,Debit,Nashville,D000577,34.86.220.205,M051,ATM,28,Student,13,1,1268.67,0.1271489039702996,498.2416666666666,6,498.2416666666666,610.5499395599566,-0.5518494800106022,419,389.3333333333333,0.3237585509040124,6,16,0,0,6,6,4,292.34043478260867,-131.0304347826087,1.0,0.0,5.089508086916979,0,-0.07275474762369277
AC00192,788.84,Debit,Phoenix,D000402,4.105.134.118,M055,Online,58,Retired,231,1,1913.73,0.4122002581346376,562.5425,4,562.5425,249.38623516879733,0.9074177644440974,536,534.25,1.4022762724594142,4,17,2,0,4,4,4,305.23,483.61,1.0,0.0,6.671830393303194,0,-0.0501330933408794
AC00499,49.67,Debit,Atlanta,D000560,184.4.253.143,M030,Online,21,Student,146,1,842.94,0.0589247158753885,331.61285714285714,7,331.61285714285714,273.0858108552625,-1.032433198414285,622,525.2857142857143,0.1497830947447324,7,18,0,0,7,7,8,317.32115384615383,-267.6511538461538,1.0,0.0,3.9253340194878175,0,-0.06911451145035447
AC00327,283.81,Debit,San Diego,D000364,64.57.44.102,M046,Branch,28,Student,29,1,1519.35,0.1867969855530325,459.555,6,459.555,464.546736626144,-0.3783150028700671,605,494.0,0.6175756982298093,6,16,3,0,6,6,3,297.62807692307695,-13.818076923076944,1.0,0.0,5.651822291280947,0,-0.07439673441247058
AC00196,260.63,Debit,Fort Worth,D000564,36.13.239.172,M005,Branch,37,Engineer,142,1,7534.73,0.0345904896393102,337.8966666666667,6,337.8966666666667,323.7566932538487,-0.2386565846411213,319,451.8333333333333,0.7713304856514318,6,18,2,0,6,6,4,346.8728125,-86.24281250000001,1.0,0.0,5.566931291907004,0,-0.08610855264244804
AC00159,230.51,Credit,Memphis,D000599,42.219.228.159,M062,Branch,51,Engineer,56,1,9522.37,0.0242072089196281,204.828,5,204.828,144.29790944431593,0.177979016459075,625,547.8,1.12538324838401,5,18,4,0,5,5,6,240.8886206896552,-10.378620689655207,1.0,0.0,5.444623069137621,0,-0.04642237409275124
AC00403,6.0,Debit,Chicago,D000556,18.72.115.111,M090,Online,30,Doctor,246,1,5442.76,0.0011023818797815,122.57125,8,122.57125,126.41802475884748,-0.922109408230108,377,456.625,0.0489511202667836,7,18,0,0,8,8,3,175.5325,-169.5325,1.0,0.0,1.9459101490553128,0,-0.03684599270877725
AC00105,122.65,Debit,Columbus,D000253,119.199.76.61,M039,Online,28,Student,41,1,1968.51,0.062306008097495,127.27333333333333,3,127.27333333333333,8.269016467109816,-0.5591152650043357,444,483.6666666666667,0.9636739825048452,3,16,3,0,3,3,3,248.334,-125.684,1.0,0.0,4.817454993967425,0,-0.07405004131935128
AC00248,585.58,Debit,Raleigh,D000580,175.166.115.182,M091,Branch,23,Student,55,1,1729.02,0.338677401071127,311.50999999999993,7,311.50999999999993,314.73228713728537,0.8708035724356793,426,424.8571428571428,1.879811242014703,7,16,0,0,7,7,1,287.6629032258064,297.9170967741936,1.0,0.0,6.374309061178613,0,-0.0686984967808924
AC00093,230.46,Debit,Mesa,D000401,59.132.247.252,M003,Online,19,Student,179,1,162.53,1.4179536085645728,351.7144444444445,9,351.7144444444445,341.24337583721353,-0.3553312768253928,558,476.44444444444446,0.6552474703278859,9,17,1,0,9,9,3,214.01692307692304,16.443076923076944,1.3333333333333333,-0.3333333333333332,5.444407072419931,0,-0.06930505740882331
AC00409,122.81,Debit,San Jose,D000419,136.162.111.135,M010,Branch,52,Doctor,12,1,8450.84,0.0145322831813168,262.93999999999994,5,262.93999999999994,200.9477764246223,-0.6973453625278816,376,413.0,0.4670647295961057,5,16,1,0,5,5,6,320.08894736842103,-197.27894736842103,1.4,-0.3999999999999999,4.8187481324326,0,-0.08266222477975577
AC00304,428.61,Debit,Fort Worth,D000560,39.163.103.27,M052,ATM,66,Doctor,62,1,11937.04,0.0359058862163484,331.9818181818182,11,331.9818181818182,344.023362340937,0.2808768019725954,664,548.2727272727273,1.291064680431568,11,16,0,0,11,11,8,295.00925925925924,133.60074074074078,1.0909090909090908,-0.0909090909090908,6.062877820391151,0,-0.0318666073992353
AC00118,185.97,Debit,Denver,D000634,21.190.11.223,M041,Online,23,Student,19,1,1776.91,0.104659211777749,312.65,4,312.65,266.3569389622379,-0.4756024021508961,618,591.75,0.5948184871261795,3,16,4,0,4,4,2,258.3655,-72.3955,1.0,0.0,5.230948176177183,0,-0.06758300150749375
AC00326,348.64,Debit,San Jose,D000221,134.222.122.238,M098,Online,57,Retired,128,1,3274.96,0.106456262061216,238.208,5,238.208,184.059446158028,0.5999800733138485,513,423.4,1.4635948414830735,5,17,4,0,5,5,6,266.20272727272726,82.43727272727273,1.8,-0.8,5.856904053712287,0,-0.05038250309433767
AC00366,1108.46,Debit,Los Angeles,D000353,48.89.167.189,M046,Branch,30,Engineer,262,1,9257.04,0.1197423798536033,380.47375,8,380.47375,346.5033843964793,2.1009498976985945,430,489.125,2.913367873604946,8,16,3,0,8,8,6,297.62807692307695,810.8319230769231,1.0,0.0,7.01162868944695,0,-0.0277078924178098
AC00067,167.2,Debit,San Antonio,D000002,56.67.227.142,M036,Branch,30,Doctor,84,1,11320.83,0.0147692351179197,460.6257142857143,7,460.6257142857143,470.8281567924453,-0.623211908745434,655,517.1428571428571,0.3629845117510963,7,17,2,0,7,7,5,361.6628,-194.4628,1.0,0.0,5.125153747538848,0,-0.0733464372332217
AC00095,10.92,Debit,Jacksonville,D000383,88.55.149.101,M090,ATM,67,Retired,268,1,7567.2,0.0014430700919758,397.73375,8,397.73375,503.0761065098117,-0.768897081365274,380,510.375,0.0274555528667104,8,17,4,0,8,8,6,175.5325,-164.6125,1.0,0.0,2.478217661637204,0,-0.03713089916742124
AC00339,383.69,Debit,Colorado Springs,D000133,107.248.120.12,M064,Online,54,Engineer,285,1,8371.11,0.0458350206842342,278.74222222222227,9,278.74222222222227,221.72294518034087,0.4733284491256296,369,490.8888888888889,1.3765047754197424,9,17,1,0,9,9,7,323.9093103448276,59.78068965517247,1.0,0.0,5.952437815139134,0,-0.06543178598079752
AC00453,521.15,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,54,Doctor,214,1,9442.47,0.0551921266363568,263.41111111111115,9,263.41111111111115,153.76499564631447,1.676187013861932,625,560.3333333333334,1.9784662757835236,9,18,4,0,9,9,4,242.8781481481481,278.2718518518518,1.2222222222222223,-0.2222222222222223,6.257954902925557,0,-0.03402708495216217
AC00295,214.93,Debit,Albuquerque,D000038,23.255.214.209,M038,Online,28,Student,52,1,7835.4,0.0274306353217449,249.90166666666667,6,249.90166666666667,140.86512619050418,-0.2482634816183775,538,426.0,0.860058289593907,6,17,0,0,6,6,7,336.8874193548387,-121.95741935483868,1.1666666666666667,-0.1666666666666667,5.37495428108674,0,-0.06988478423872585
AC00086,29.38,Credit,Baltimore,D000053,139.23.212.102,M064,Branch,28,Student,63,1,1663.31,0.0176635744389199,455.7242857142857,7,455.7242857142857,428.80902345360937,-0.9942521318243894,627,502.7142857142857,0.0644688047597701,7,16,2,0,7,7,3,323.9093103448276,-294.52931034482754,1.2857142857142858,-0.2857142857142858,3.4137844971676268,0,-0.043142184016728424
AC00119,88.42,Debit,El Paso,D000443,37.143.57.20,M096,ATM,62,Doctor,91,1,12381.45,0.0071413283581486,273.21166666666664,6,273.21166666666664,271.4811175324476,-0.680679630120427,382,393.0,0.3236318605232817,6,16,2,0,6,6,7,292.4764285714286,-204.05642857142857,1.0,0.0,4.4933443708058345,0,-0.07670323713434163
AC00349,23.14,Credit,Mesa,D000555,122.30.82.244,M064,Online,47,Doctor,93,1,10536.54,0.0021961668631258,173.015,6,173.015,148.19193240524262,-1.0113573496710664,354,458.3333333333333,0.1337456289917059,6,17,2,0,6,6,2,323.9093103448276,-300.76931034482755,1.0,0.0,3.1838702156693857,0,-0.04796188616034386
